x,y
6250412.955,2084982.415
6228005.661,2052078.719
6273546.437,1837489.102
6241416.331,2071657.053
6395589.955,1922351.971
6232915.307,2062058.579
6194315.375,2052277.993
6273138.741,1836654.877
6256864.445,1834783.424
6206992.434,2069539.271
6273224.725,1836831.605
6282998.714,1901144.838
6322117.479,2002076.431
6317559.077,1817742.113
6372265.486,1915143.066
6587198.751,1898640.703
6434735.983,1869255.97
6205369.97,2068897.844
6306067.505,2059338.437
6219860.693,2060551.505
6230195.555,2053677.276
6211168.322,2025732.298
6386165.992,1839301.36
6235871.836,1979410.925
6409543.019,1882821.054
6520518.634,2056586.223
6320150.991,2062331.815
6334095.133,2015981.052
6292761.072,2048145.55
6233677.404,2080939.372
6401342.64,1956455.384
6378098.255,2057622.242
6208204.708,2038079.187
6207456.7,2049034.244
6225297.336,2083622.033
6249857.103,2082157.982
6305068.135,2031283.317
6385522.115,1890965.592
6252141.13,2078385.396
6383683.921,1951578.893
6372427.321,1931007.619
6233093.868,2047349.628
6192357.588,2084469.625
6235841.801,2109474.239
6415604.518,2002159.756
6379855.461,1930190.207
6393055.035,1964331.022
6334887.362,1966511.323
6288722.224,1985580.44
6337620.377,2013695.533
6157230.797,2085920.781
6263104.404,1838213.029
6224769.609,2071543.57
6396472.09,1926234.676
6385231.962,1865006.599
6227380.019,2021622.824
6352805.579,2055051.548
6437194.911,2033316.728
6169863.011,2099867.572
6282165.44,1991178.635
6396829.895,1925120.207
6546809.796,1842401.302
6193598.608,2052459.843
6278014.592,1859549.586
6293653.453,1949154.05
6235351.443,2064581.128
6182596.4,2086534.158
6405240.199,1802818.901
6295479.639,1894690.759
6474064.932,2044606.193
6317516.532,1818819.112
6159133.192,2088116.392
6204812.52,2110007.168
6287091.327,1901951.429
6365060.876,1918534.85
6255355.582,1831047.23
6219785.918,2038539.72
6325168.433,1954947.932
6285064.985,1894991.574
6270888.583,1839291.385
6231552.894,2061067.133
6431968.7,1869340.615
6410208.839,1869428.101
6284365.708,1898642.088
6176916.033,2088019.368
6195094.866,2062057.303
6385227.982,2078105.213
6338942.568,2025642.97
6248819.819,2085115.343
6249783.061,2080828.134
6312169.333,2003882.897
6361564.82,1871718.584
6548325.451,1851724.386
6465375.183,1792343.032
6290473.985,1903878.213
6520182.356,2062927.624
6339717.651,2062478.692
6265410.699,1870203.699
6393934.484,1861097.454
6536603.923,1847921.096
6328813.648,1967972.157
6166821.602,2098812.689
6292136.719,2005117.305
6431175.12,1933192.829
6411630.239,1802055.729
6384667.445,1864308.816
6258285.073,2043593
6336401.454,2066027.798
6159428.928,2085486.94
6414321.387,1879034.986
6334962.018,2066576.391
6237476.022,2054979.809
6543612.084,1847674.651
6155503.959,2087905.338
6297590.503,2040748.799
6171705.214,2089007.118
6171603.847,2103540.954
6344213.907,2051230.912
6216780.209,2028846.413
6180908.997,2099659.614
6281649.612,1986141.236
6275716.762,1982082.182
6255442.777,1862775.265
6174170.361,2089241.559
6233148.833,2055594.86
6406398.155,1855721.494
6233189.007,2060724.936
6237034.996,2058957.569
6539216.397,1835243.436
6437123.577,2070436.104
6414894.133,1956288.969
6230072.387,2059737.286
6441492.958,2007378.071
6236780.851,2064584.203
6221035.918,2051307.728
6219500.984,2031708.965
6306208.38,2007403.163
6245388.183,2087079.882
6255729.816,1835641.092
6385611.336,2076751.464
6253357.607,2082253.853
6313307.981,1963434.51
6497319.781,1839993.802
6341674.375,1923658.707
6239168.944,2055964.887
6256351.119,1836877.615
6206828.963,2069561.63
6453639.984,1989711.388
6364902.462,1858941.102
6235263.894,2058722.334
6185238.708,2115500.643
6405074.424,2090234.272
6315254.606,2093257.668
6399747.101,1824272.813
6394254.672,1964862.129
6402733.802,1841605.3
6535095.128,2025310.159
6352317.286,2055191.921
6384193.345,2076921.119
6241002.608,2048665.451
6436555.378,1936996.636
6185249.692,2084225.27
6250256.545,2082313.438
6489665.279,1920177.84
6281889.046,1894406.667
6503029.259,1861122.262
6243466.311,2026670.757
6242371.801,2099362.523
6318417.333,1906373.848
6197957.05,2056639.668
6274582.154,2029612.927
6495962.275,1999196.034
6329695.348,2068345.567
6345312.342,1923673.767
6250781.153,2092646.982
6460821.766,1903555.31
6232753.814,2100823.637
6199062.298,2055711.628
6162246.707,2082952.585
6226715.501,2047856.251
6375647.634,1923506.266
6285053.361,1980627.213
6359664.244,1784983.559
6232944.719,2061795.133
6285545.204,1927510.971
6210718.164,2104213.659
6295368.475,1826739.898
6302557.397,2019731.91
6287403.323,1899744.864
6292332.336,1980054.492
6483562.771,1898396.539
6328015.646,1949578.739
6297800.684,2098529.041
6320115.929,1813528.855
6198279.133,2083903.196
6312395.49,2074560.842
6162141.507,2084004.191
6305722.834,2045994.482
6294812.097,1975731.623
6408708.494,1899562.114
6247701.428,2082338.386
6241949.764,2076122.738
6340281.983,2067198.843
6346451.344,1891406.167
6404681.017,2086470.802
6295198.232,1899003.38
6414517.981,1954845.287
6376894.767,1925065.589
6557167.431,1820965.326
6543503.413,1863498.522
6509765.551,1992575.965
6375783.833,1918078.182
6172869.869,2104373.506
6222402.158,2057675.419
6247109.594,2083390.838
6217015.731,2054616.934
6232409.708,2051047.844
6405790.198,1899574.476
6501289.924,1900620.133
6345765.454,2062880.218
6177117.495,2090035.3
6282631.002,1895146.876
6290605.004,1830978.453
6349426.046,1816018.096
6353905.761,2078934.643
6293229.988,1828932.95
6350352.03,2078468.642
6246546.02,2112799.313
6344585.436,2045921.746
6394417.359,2021908.189
6392938.64,1965201.527
6410853.052,1976625.002
6358789.438,1808801.235
6257006.529,1825244.712
6282905.407,1992178.264
6300007.705,1894602.948
6299150.157,1893285.886
6316620.246,2008935.72
6340110.843,2004981.017
6305557.348,2060718.395
6351074.841,2021658.601
6503325.297,1899296.078
6309738.837,2082782.129
6222502.547,2066324.295
6321811.672,1911938.287
6278799.924,2099698.979
6293764.297,1935930.576
6379488.672,1799526.079
6344014.692,2051949.783
6240435.073,2061345.507
6231267.552,2101938.404
6336439.816,1971732.665
6322194.57,2056054.879
6284963.11,1984120.104
6239607.127,2048334.603
6165216.249,2099214.594
6199655.83,2054268.294
6158058.408,2084447.149
6248088.324,2075015.651
6251913.74,2080064.68
6304873.138,2046539.385
6347132.492,2046872.213
6299337.501,1785798.081
6536440.716,2050696.454
6537855.875,1820012.451
6219658.025,2050555.291
6505925.876,1888814.076
6540860.854,1855506.502
6230933.862,2063723.712
6490097.015,1905906.213
6246808.766,2083301.335
6192371.551,2054893.237
6279937.649,1950692.772
6500324.777,1863702.344
6403262.568,2087243.746
6207451.07,2076015.815
6474954.095,1887031.826
6291881.366,1784886.627
6499001.419,1847411.752
6284977.179,1980788.255
6346015.821,1906508.863
6256653.216,1836669.115
6291723.026,1903130.842
6260610.472,1857584.693
6323441.398,1903031.214
6328609.102,1935950.356
6164738.508,2101508.64
6236744.498,2056558.486
6537437.209,1848189.202
6556062.943,1809335.857
6160644.423,2097770.023
6198748.617,2044957.644
6462357.803,2036770.763
6325988.089,1911069.597
6304813.627,1902318.308
6205618.158,2039106.955
6157402.915,2095228.032
6237536.084,2060977.369
6326001.1,1982382.161
6269791.136,1974351.802
6330868.987,2019595.449
6450736.539,1974812.211
6291447.074,2052314.751
6218313.443,2032214.568
6293819.435,1824611.83
6207297.43,2035689.112
6204507.583,2038659.552
6477661.092,1796258.508
6251389.575,2083572.234
6205577.531,2034565.942
6368553.278,2069357.32
6469515.153,1835958.026
6340405.543,2052595.975
6161777.044,2101351.044
6373646.154,1924922.709
6252086.863,2074235.675
6200507.718,2050850.045
6304197.262,2024803.986
6309442.505,1840959.355
6227468.462,2057594.732
6221306.676,2038143.956
6319811.959,1894544.656
6409538.814,2021814.408
6243415.669,2069287.103
6529319.028,1845124.08
6305314.794,1969621.865
6523115.901,2059975.109
6322828.915,1982596.535
6231258.955,2053416.831
6153641.39,2093892.662
6363365.091,1896266.564
6252144.97,2078620.867
6214629.351,2028898.777
6189367.489,2084547.576
6401592.87,2009839.245
6240684.801,2048111.097
6259810.272,1989170.799
6544530.7,1864272.304
6254862.498,1995507.497
6417679.903,2070729.505
6292713.939,1978840.828
6174875.934,2085398.343
6296578.669,1941878.63
6181075.271,2066137.754
6309824.357,2066281.983
6198299.237,2049664.476
6396773.845,2085319.216
6373739.027,1925144.489
6299351.484,2078641.381
6183113.1,2085485.402
6295802.528,2057543.401
6345509.754,1905528.057
6201400.607,2035942.117
6234738.228,2098057.049
6366303.713,1811172.535
6206775.658,2074091.45
6169233.74,2099578.493
6158050.486,2100580.109
6320466.166,2055795.486
6235934.547,2073473.762
6295672.508,1825131.989
6402349.916,1969491.879
6293850.672,1951416.294
6299408.246,1979829.598
6229217.584,2054418.208
6313499.467,2068452.868
6427581.729,1986836.728
6231341.193,2058917.776
6252276.032,2064911.061
6506370.495,1970655.967
6506149.172,1900828.05
6218267.302,2052983.273
6226487.022,2059409.96
6358904.604,1922041.895
6605860.467,1974183.16
6222563.754,2034589.27
6331318.001,1997926.745
6547410.912,1853422.33
6334360.708,2064720.139
6430507.184,2004883.141
6326054.815,2035041.195
6337483.143,2014659.053
6428851.955,1990421.166
6276169.842,2091364.385
6406610.423,1975830.163
6527800.262,1846135.551
6246729.92,2084894.966
6536180.541,1856635.697
6555542.902,1813738.456
6257867.21,1826814.866
6195823.566,2051832.571
6337224.828,2067726.301
6292075.996,1902017.499
6524784.051,1805894.944
6254571.573,1829776.62
6216539.683,2070576.596
6407996.243,1976331.537
6185453.857,2085774.156
6433562.766,1920447.566
6299912.895,1924347.555
6298821.784,2069247.677
6370878.526,1928288.772
6382703.608,1920405.386
6502700.903,1902221.586
6496030.5,1800166.765
6278638.441,2099161.696
6370587.251,1846383.531
6404911.935,1805068.949
6292068.969,1902372.501
6361975.726,2052206.429
6389561.571,1969403.669
6301016.481,2059792.422
6207618.225,2074463.531
6422417.897,2065890.39
6258373.631,1990109.03
6252385.218,2073940.114
6373464.345,1923494.473
6200207.5,2052652.35
6378254.214,1919102.778
6515891.79,2068410.737
6337329.994,1993266.27
6206744.29,2049521.693
6204792.113,2037894.065
6233881.57,2072146.43
6437923.769,2033803.235
6276911.036,2092154.04
6461573.374,1879389.232
6216738.64,2032598.141
6332567.635,2049505.981
6274809.332,2096241.995
6242456.804,1989289.485
6164978.136,2103084.073
6262654.433,1833827.767
6375304.14,1816527.051
6226052.688,2083031.719
6339099.24,1972950.89
6239005.423,2062338.436
6211933.109,2104140.049
6334480.449,1825143.868
6334949.433,1822344.112
6235218.86,2073595.616
6301117.482,2094750.148
6163318.043,2086156.228
6515529.396,2070155.735
6206538.269,2113623.755
6351728.879,1799626.942
6381000.534,1933589.991
6377524.726,1968581.783
6262359.218,1954405.439
6473031.86,1826167.243
6396591.946,1923550.036
6216988.362,2053389.276
6267977.273,1839202.339
6167434.46,2088985.464
6163722.772,2082600.634
6471331.371,1877319.556
6493586.929,1814267.673
6212633.047,2030132.489
6300237.542,2095667.771
6332664.748,2016267.007
6317046.909,1913905.777
6286862.276,1946367.925
6372740.607,1924029.431
6349499.633,1820080.056
6253304.386,1836290.234
6408096.297,1802473.141
6286149.888,1894264.261
6171647.247,2104583.166
6447511.096,2080685.728
6164485.756,2097644.092
6223379.663,2052918.888
6336514.743,1974122.931
6372662.425,1934060.415
6400826.922,1860640.342
6284205.095,1993316.668
6279741.805,1921603.494
6304732.487,2051492.392
6199553.972,2050564.951
6344572.151,1943973.572
6365290.396,1810158.405
6198176.265,2060282.272
6339753.813,1975227.448
6232509.255,2054202.393
6168271.638,2111194.862
6263300.242,1834368.92
6397215.407,1857100.683
6444263.627,2006471.721
6383128.56,1950008.896
6308000.93,2056810.565
6279699.582,1953041.643
6500354.01,1880428.351
6231828.365,2067493.831
6497417.126,1998657.864
6369696.813,2069144.099
6520483.463,2060378.398
6198228.891,2069237.163
6279812.259,1923744.833
6283959.189,1899504.457
6310160.556,2082015.282
6305663.286,2057831.185
6514268.704,2021196.567
6444278.445,1894443.892
6327200.73,1998714.793
6404829.558,2004425.491
6279694.768,1948427.635
6397151.721,2085282.341
6281798.404,2072170.152
6171307.139,2091679.583
6228507.996,2053344.493
6483104.93,1829606.027
6325045.039,2018199.135
6202909.995,2040506.851
6172821.006,2091439.643
6296344.082,1940347.697
6257644.072,1825367.606
6447981.919,2078892.99
6352377.998,1959034
6357371.949,1808217.309
6404640.058,1924972.744
6329233.278,2066383.072
6314721.968,1907061.84
6164190.607,2082400.742
6435066.719,2007131.842
6293194.724,1784386.735
6269103.344,2064951.238
6295862.126,1900333
6274004.338,1982036.186
6495403.637,1839954.672
6198645.055,2067403.777
6288999.448,1900643.904
6246044.875,2074842.16
6256891.307,1835975.04
6225108.006,2081944.584
6329786.915,2035465.535
6501100.244,1875425.143
6322735.365,1904490.163
6185266.228,2084693.672
6175557.522,2085283.177
6428915.346,1859774.65
6339136.604,1984118.604
6490212.087,1914189.756
6210723.886,2112386.072
6398437.232,2016000.634
6464493.341,1807447.224
6538809.562,2024648.145
6210305.133,2103241.516
6218250.397,2054359.793
6234250.582,2078142.639
6319446.999,1892753.976
6208788.128,2027212.476
6500632.243,1887271.456
6162640.615,2097336.26
6320699.307,1811205.932
6399939.858,1955995.794
6278178.464,2055645.755
6366009.506,1925521.635
6332534.787,1976687.463
6277270.236,2095805.938
6276530.346,2033419.475
6553463.045,2060883.392
6282074.07,1826376.876
6268129.003,1839076.552
6219742.559,2051946.182
6280973.545,1980380.213
6576758.241,1809197.537
6504592.917,1891935.296
6248004.157,2083957.506
6221558.447,2041340.604
6209427.145,2111898.747
6401185.781,2066584.741
6246145.681,2084005.756
6206905.52,2034435.396
6231538.693,2056245.643
6206656.048,2076091.548
6204533.544,2032884.68
6462194.541,1816711.898
6264663.778,2031927.161
6343829.442,1907354.704
6532127.009,1844600.163
6218032.907,2038652.844
6431653.272,2003972.142
6212021.076,2025189.795
6452731.197,1996178.909
6407422.321,2080114.126
6404483.303,1879412.761
6439823.817,1994819.985
6517859.956,2060947.551
6434232.278,1868665.011
6331414.488,2033609.284
6426210.045,2011867.011
6158078.911,2096951.364
6473158.746,1826440.256
6290274.84,1895160.588
6348705.226,1798349.124
6333716.038,1951272.104
6325563.275,2070841.173
6490096.19,1978496.111
6452226.311,1974884.36
6205981.832,2035830.216
6538780.51,2025090.238
6171158.657,2105806.671
6542690.651,1818048.062
6353683.925,2055921.281
6257052.867,1991426.085
6190625.428,2058590.005
6404657.381,1976419.679
6408991.967,1978231.023
6225598.769,2070658.835
6206288.189,2075912.734
6442950.666,2063030.987
6406711.559,1928562.05
6240387.659,2058044.448
6194802.569,2053461.136
6285681.392,1900173.456
6273662.906,1968813.277
6178502.318,2118010.791
6245085.606,2079131.29
6326711.219,1954784.927
6410831.101,1979063.997
6281765.206,1949345.345
6484682.467,1798407.24
6208238.756,2025849.396
6203230.489,2079445.112
6499668.157,1855339.174
6334870.643,2020943.308
6276610.594,1999231.519
6236714.942,2053313.398
6242680.041,2080821.672
6398713.385,2085303.068
6444557.531,1910272.862
6312209.624,1777228.536
6384166.697,1979007.903
6416197.065,2070190.184
6283270.832,2032836.328
6305477.708,2051309.209
6366331.354,1809541.965
6168905.706,2090314.831
6165967.262,2080135.698
6294797.556,1956455.366
6196189.735,2056755.436
6226998.747,2084059.299
6499631.138,1882779.431
6192797.082,2058432.297
6407498.567,2003167.985
6284560.402,1970601.999
6548966.151,1854482.928
6236797.577,2061331.822
6451440.008,2013587.067
6208631.026,2105545.477
6588922.349,1809263.336
6397912.039,1934790.03
6181518.732,2092387.304
6396889.833,1855601.112
6280627.069,1985684.655
6270560.934,1832038.341
6337777.396,2071970.355
6244166.341,2072162.828
6202998.055,2033381.717
6211299.117,2112271.152
6385126.875,1840734.849
6500175.505,1885897.592
6409136.589,1968859.887
6320489.458,1886386.989
6334731.913,2003904.648
6213092.308,2025129.608
6398345.168,1843794.482
6291226.631,1969313.263
6407358.312,1929580.276
6155428.621,2085757.744
6393564.824,2087078.373
6190592.886,2096466.613
6297645.595,2073601.054
6510457.361,1898923.594
6246417.891,2083267.351
6334937.886,2012464.358
6192184.201,2060388.974
6394612.927,1919991.881
6225152.577,2053894.381
6299403.28,2070908.024
6329850.665,1972927.223
6290709.379,1892714.681
6213514.259,2043178.894
6455765.431,1997710.222
6256455.939,2067632.983
6204907.569,2055430.497
6337308.516,1996704.292
6348674.696,1907297.47
6237679.78,2051497
6448953.345,2042502.424
6548170.494,1818637.243
6191222.97,2060669.614
6393182.451,1801652.384
6499451.69,1903883.446
6326590.55,2001871.576
6462317.774,1854717.579
6499901.842,1865528.639
6225383.416,2062150.885
6426162.964,1887258.858
6274995.271,1920097.002
6287999.707,1956095.516
6307552.917,1907807.606
6270549.326,1840734.463
6257142.414,1948692.229
6450131.265,2009585.926
6404422.504,1928446.106
6199378.186,2052528.023
6368663.899,1988243.399
6331634.029,1789220.68
6387282.245,1957932.035
6361675.246,1894981.804
6389903.83,2068283.122
6204262.856,2043452.987
6335039.163,2017768.274
6224929.026,2050011.661
6422380.565,1853933.156
6336155.22,1975095.737
6275452.03,2091022.608
6427218.272,1914592.215
6331120.925,2004700.842
6305860.911,2049018.496
6411449.998,1932245.688
6359690.59,1934946.054
6321192.597,1905617.646
6183427.662,2085573.35
6489506.439,1914475.748
6261858.331,1830926.94
6517875.71,2058802.042
6462420.849,1879977.08
6249646.972,2040650.061
6298874.783,2081023.516
6478442.612,1891727.01
6550314.053,1813795.456
6556216.678,1819590.254
6412653.001,2070186.45
6280255.947,2031127.842
6250618.331,2080385.701
6290146.582,1906015.305
6192446.103,2053881.921
6358322.465,1785895.656
6540769.618,1802203.551
6250475.904,2073587.268
6381786.13,1950407.516
6531276.866,1845309.424
6409941.927,1979782.322
6172089.854,2091522.028
6330482.891,1804011.937
6249540.568,2076329.673
6160698.451,2099698.732
6287239.608,1952314.096
6431130.248,1868101.958
6427557.701,1939532.874
6529832.16,2052054.296
6553871.139,2059789.661
6368723.009,1990352.198
6232239.102,2055138.982
6176606.892,2091132.057
6444926.398,1898640.733
6274456.296,2089537.767
6220456.465,2037193.432
6230301.37,2061463.127
6193778.003,2082847.114
6482243.762,1831535.537
6340884.078,2048451.78
6370142.593,2066586.312
6475704.5,1818825.383
6212068.677,2043030.506
6163493.698,2084427.037
6569305.644,1807113.357
6196502.127,2083652.616
6164101.674,2080468.987
6243633.857,2076017.457
6229330,2058042.222
6569052.617,1809058.308
6293472.154,2055532.497
6157522.822,2098030.221
6179560.002,2067479.562
6214482.402,2037905.524
6326845.211,1964845.413
6249415.872,2076443.164
6375550.947,1983811.696
6437374.297,2071597.648
6437374.297,2071597.648
6207101.15,2106959.945
6287211.711,2069862.949
6371767.752,1922174.268
6170644.869,2101589.591
6553774.947,1810615.233
6335529.458,1917098.073
6452672.372,1988750.573
6292266.632,1797453.449
6289783.844,1973973.974
6332471.613,2072200.759
6266703.074,1973864.402
6420098.124,1944584.395
6346961.709,2086280.301
6319123.262,1905782.057
6187003.788,2061062.061
6538625.244,2024195.975
6347872.261,2075307.973
6451236.885,1992597.796
6241206.65,2063801.988
6436518.978,1874552.29
6462771.595,1856829.162
6220511.097,2039531.718
6206196.888,2037388.936
6290386.106,1801686.707
6540066.849,1807334.417
6298576.036,2008464.19
6555720.608,1811477.633
6239300.272,2049889.206
6412337.001,1997951.962
6162078.137,2081643.46
6255760.111,1860294.237
6552400.906,1812996.628
6253564.949,2091143.823
6383304.534,2016278.036
6204817.291,2034488.935
6344982.796,2052979.387
6322511.116,1968110.786
6412569.361,1999922.773
6179092.86,2087740.863
6332584.333,2004094.725
6242352.59,2068760.632
6321036.132,1910324.544
6350495.18,2013846.882
6302581.344,2078411.36
6314388.277,2056633.005
6440360.715,2054774.189
6467916.184,2053651.357
6470044.88,2049777.967
6388081.767,2001660.231
6384097.076,1951112.992
6281981.028,2017169.069
6321556.777,2007828.955
6203787.375,2052226.014
6249462.68,2084177.573
6545637.951,1926158.793
6286350.922,1981309.676
6384295.687,1863498.995
6303477.233,2044845.207
6286091.569,1980030.556
6360838.591,1896867.673
6219378.376,2054768.224
6309320.455,2057074.495
6328729.387,1937788.241
6329790.528,1976343.623
6456966.98,1996092.22
6341637.389,2090663.007
6316995.403,1777732.289
6413424.62,1923848.545
6432711.641,1941096.392
6194156.205,2083896.046
6239189.791,2102076.092
6262086.069,1836596.647
6465222.877,2039765.312
6203389.426,2034941.774
6437085.994,1868108.324
6523828.669,2022639.183
6192245.587,2078168.915
6249398.284,2086170.619
6540855.781,1853470.55
6515288.831,2020231.131
6332954.769,2017401.915
6426552.487,2078470.454
6193632.011,2061402.788
6402552.099,2088906.799
6486603.158,1929067.316
6268314.054,1973663.743
6173288.234,2093442.908
6364429.636,1983562.033
6299885.246,1924026.096
6520574.219,2054648.689
6390466.9,1889541.053
6411809.741,1925131.445
6385862.086,1951563.375
6272362.675,1980863.111
6396542.718,1933355.839
6221596.507,2035901.205
6536651.782,2047798.694
6190283.812,2082638.3
6178803.959,2087624.846
6309917.78,2057865.159
6301974.988,2092826.042
6345963.698,2087834.777
6210763.43,2102647.166
6432433.724,1850724.723
6304579.201,2047014.771
6220571.023,2033062.827
6344956.304,2094306.301
6373489.783,1932017.098
6364026.057,1978817.226
6342989.41,2091669.514
6387094.297,1995894.592
6403736.255,1900926.87
6519691.584,1993658.026
6491530.875,1800775.987
6313832.785,2025633.291
6339514.883,2006119.486
6372546.329,1944054.154
6256578.629,2068644.469
6450831.053,1993835.292
6454568.751,1983115.754
6251865.511,2086547.933
6405127.76,2088232.708
6338159.993,2006093.262
6334730.612,1906973.561
6398454.617,1825011.952
6470624.948,2040992.357
6528088.108,1848112.633
6292555.57,1900574.021
6474607.052,2045495.115
6364896.802,1981665.091
6312864.142,1971661.78
6335794.867,2096157.855
6278340.499,1983352.397
6338500.739,1974298.829
6542328.749,1856316.158
6393132.122,1859721.363
6499308.185,1850528.599
6368126.57,1923968.108
6565759.676,1813441.442
6442242.302,2065054.145
6500039.451,1860595.154
6482980.714,1829992.906
6329435.655,1938063.389
6277958.409,2091263.759
6446824.974,2082465.675
6236604.149,2110071.326
6419932.717,1920702.804
6382529.476,2077186.22
6158926.53,2100041.375
6336451.642,2005000.3
6344465.927,2092846.504
6441425.202,2013158.598
6344015.454,2062106.739
6499577.007,1853078.988
6385983.822,1996375.669
6596291.79,1993372.194
6516873.18,2065882.81
6186496.556,2115231.567
6348352.236,2082479.414
6292443.672,1906023.682
6161743.875,2083179.708
6307702.088,2019617.159
6285137.88,1901566.65
6518210.982,2063411.179
6294359.047,1821734.562
6300066.47,2096576.038
6442590.344,2064914.581
6490172.464,1798986.581
6204419.822,2036321.008
6411566.885,2021149.155
6196278.728,2052669.664
6471789.576,2043607.302
6396302.088,2067709.686
6443802.354,2012892.846
6355684.512,1828053.468
6464580.959,2045539.933
6204675.733,2049973.634
6327740.726,2000692.868
6516906.259,2025958.318
6427241.204,2079000.168
6534349.94,2038388.362
6311650.124,2054136.828
6195631.03,2063718.846
6538387.11,2026135.861
6464241.655,2043833.016
6344864.902,1913947.417
6341706.972,1975447.725
6239128.722,2096130.793
6284977.791,1982782.624
6600182,1993248.573
6499312.049,1907692.902
6332214.039,2015528.722
6473911.219,2045694.861
6400384.899,2067249.221
6420597.465,1886904.974
6222651.49,2072143.644
6381972.488,1932374.722
6350062.765,2081854.76
6303245.046,2030978.772
6528704.851,2050745.432
6395940.252,2020876.181
6182212.063,2094642.479
6287108.239,1948394.432
6314506.901,1777522.129
6349551.722,2083957.023
6202589.327,2038352.48
6283933.8,1894332.433
6471061.347,2045746.539
6463430.07,2048275.83
6192392.19,2082429.612
6225641.819,2025541.693
6487177.706,1823087.181
6403792.567,2090702.016
6527039.155,2056881.718
6364237.502,2086101.664
6290976.789,1975660.317
6216983.815,2069451.338
6374259.566,1930776.165
6231166.474,2052880.999
6350122.749,1962911.009
6339518.83,2092148.764
6320190.267,2006748.106
6301656.739,2054622.794
6412753.614,2059209.59
6481153.112,1831778.899
6280279.488,1986633.571
6361508.715,1804523.954
6408761.802,2078815.262
6494568.476,1818170.997
6335062.528,2073677.591
6227037.965,2049815.01
6214538.457,2070818.904
6342615.846,2089768.078
6429309.515,1941610.408
6304434.155,1907660.397
6383498.933,2018218.817
6380375.512,1858136.784
6529704.952,2056732.682
6529719.907,2059330.756
6612191.766,1976315.73
6386446.413,1997327.42
6450710.268,1990659.533
6524431.385,2058304.294
6287937.087,2071727.018
6440867.873,2056137.17
6346405.619,1914170.237
6357254.782,2078194.737
6482432.295,1945829.993
6414582.293,2059566.165
6384244.723,1866951.41
6292918.798,1975219.019
6295521.02,1976579.63
6422245.506,2062611.449
6221082.161,2035054.039
6346734.352,2074041.721
6470269.605,2047783.146
6294109.528,1946081.551
6312188.319,2069727.588
6283048.378,2082490.89
6293176.465,1962096.853
6420273.131,2063183.955
6469142.58,2051654.189
6476522.913,2045844.708
6358779.353,2076608.718
6422857.164,1909403.665
6410819.462,2021188.854
6448524.504,2078768.476
6524707.64,2051910
6349752.267,2079709.321
6521811.79,2059319.102
6348132.003,2097816.522
6533541.045,1811605.771
6295142.604,1936185.049
6341876.216,2072348.914
6333190.262,2013526.825
6270054.978,1849205.163
6270397.247,1851176.235
6358708.925,1887928.241
6433629.864,2074204.927
6479477.229,1930309.318
6527437.758,2049434.456
6527362.317,2051984.157
6411989.976,1934821.12
6296940.57,1936997.297
6428817.896,1992609.201
6184850.503,2061626.391
6384727.063,1954398.138
6161350.385,2085088.905
6196287.591,2060689.737
6284161.456,1992857.122
6543938.075,1824702.475
6255262.887,2068807.53
6174900.859,2105342.418
6475115.719,2046707.308
6439462.796,2052848.556
6298689.942,1897905.425
6229498.512,2101526.756
6355481.08,1785535.266
6390460.576,2093614.958
6367241.171,1919429.793
6406907.541,2067879.145
6446798.258,2044813.885
6423395.134,2023257.111
6327119.234,1990691.228
6310036.524,2068256.15
6421768.32,2075538.368
6472966.809,2043310.805
6451852.984,2011665.127
6432747.307,1939180.375
6532960.825,2039701.179
6174649.799,2092824.929
6165618.981,2080190.972
6340216.287,2071658.613
6424817.183,1940867.775
6222581.883,2036734.01
6428811.868,1886662.94
6202939.897,2035943.441
6482928.688,1946232.681
6191906.155,2055601.861
6306147.229,1795470.037
6289284.335,1890798.986
6464072.572,2046779.73
6245366.946,2081954.061
6288617.489,1971877.427
6359948.563,2085519.782
6221727.684,2065759.748
6419224.64,1801701.685
6397086.843,2021981.823
6337313.503,2095266.352
6210580.422,2070511.642
6365096.462,1801922.914
6326881.998,2058088.091
6437706.825,2050986.499
6445575.294,2084080.146
6284819.553,1893154.922
6403949.806,1940292.607
6373127.884,1985380.409
6320412.169,2008814.964
6154369.885,2086990.363
6209353.363,2073704.167
6402119.191,1939614.757
6478662.305,1836852.959
6346472.435,2051106.792
6338465.558,1975786.284
6465114.151,2041671.116
6373822.286,1936356.529
6152533.546,2092010.816
6348701.375,2044076.992
6287966.113,1904846.722
6478556.45,1829049.357
6431018.191,1943265.581
6351048.762,2098171.642
6423394.556,2076905.684
6484081.828,1899277.334
6356642.578,1942172.177
6394563.814,1932808.306
6388052.149,2002479.985
6296225.418,2076944.305
6409233.362,1975201.676
6303993.619,2051087.374
6384578.935,2013190.372
6415732.855,1958192.157
6292654.103,2060293.367
6499951.142,1884604.061
6300050.783,2068393.155
6238842.622,2013988.653
6380797.839,2076729.157
6374886.385,1941009.752
6413682.179,1954043.798
6291497.647,2050096.944
6332773.434,2003590.469
6348391.703,2084975.778
6291471.826,1894438.169
6411115.478,2060770.198
6429874.82,1939333.635
6444462.347,2061643.385
6274499.202,2091025.494
6477851.101,1932286.51
6302033.59,2016300.087
6461171.182,1820672.524
6293789.198,1898240.612
6212515.584,2027492.293
6331017.921,2070795.83
6452548.191,1989860.267
6371848.701,1927447.926
